id,fecha_informe,fecha_inicio_campo,fecha_fin_campo,presidente,encuestadora,producto,aprueba_pct,desaprueba_pct,nr_pct,n_muestra,aprueba_gob_pct,desaprueba_gob_pct,nr_gob_pct,neto_gob,modalidad,n_informe,excluir,url_fuente
109,30-05-2019,29-05-2019,30-05-2019,Sebastián Piñera,Cadem,Plaza Pública,33.0,55.0,12.0,706,,,,,online,281,0,https://insight-chile.cl/storage/2019/06/Track-PP-281-Mayo-S5-VF-004.pdf
110,31-05-2019,15-05-2019,31-05-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,17.3,41.0,2.2,1039,,,,,online,Citado en activaresearch.cl (31-05-2019),0,https://web.archive.org/web/20190606174509/https://www.activaresearch.cl/storage/downloads/06e8df8d4eab32b795b2c9a8580e774f.pdf
111,03-06-2019,26-04-2019,03-06-2019,Sebastián Piñera,CEP,Encuesta CEP,25.0,50.0,25.0,1380,,,,,presencial,Citado en CEP (03-06-2019),0,https://web.archive.org/web/20190613173828/https://www.cepchile.cl/cep/site/docs/20190612/20190612104953/encuestacep_mayo2019.pdf
112,03-06-2019,24-05-2019,03-06-2019,Sebastián Piñera,Criteria,Agenda Criteria,28.0,59.0,13.0,803,,,,,online,Mayo 2019,0,https://web.archive.org/web/20211105163825/https://www.criteria.cl/wp-content/uploads/2019/06/ACC-Mayo-2019.pdf
113,06-06-2019,05-06-2019,06-06-2019,Sebastián Piñera,Cadem,Plaza Pública,34.0,56.0,10.0,703,,,,,online,282,0,https://insight-chile.cl/storage/2019/06/Track-PP-282-Junio-S1-VF.pdf
114,13-06-2019,12-06-2019,13-06-2019,Sebastián Piñera,Cadem,Plaza Pública,31.0,59.0,10.0,708,,,,,online,283,0,https://insight-chile.cl/storage/2019/06/Track-PP-283-Junio-S2-VF-1.pdf
115,20-06-2019,19-06-2019,20-06-2019,Sebastián Piñera,Cadem,Plaza Pública,29.0,57.0,14.0,704,,,,,online,284,0,https://insight-chile.cl/storage/2019/06/Track-PP-284-Junio-S3-VF.pdf
116,27-06-2019,26-06-2019,27-06-2019,Sebastián Piñera,Cadem,Plaza Pública,33.0,56.0,11.0,707,,,,,online,285,0,https://insight-chile.cl/storage/2019/06/Track-PP-285-Junio-S4-VF-1.pdf
117,01-07-2019,04-06-2019,01-07-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,15.5,42.7,41.8,1005,,,,,online,Citado en activaresearch.cl (01-07-2019),0,https://web.archive.org/web/20190703231408/https://www.activaresearch.cl/storage/downloads/6723c2bbda02dd2c8cb251db2dcff3e3.pdf
118,01-07-2019,24-06-2019,01-07-2019,Sebastián Piñera,Criteria,Agenda Criteria,27.0,61.0,12.0,804,,,,,online,Junio 2019,0,https://web.archive.org/web/20211105164002/https://www.criteria.cl/wp-content/uploads/2019/07/ACC-Junio-2019.pdf
119,04-07-2019,03-07-2019,04-07-2019,Sebastián Piñera,Cadem,Plaza Pública,32.0,57.0,11.0,707,,,,,online,286,0,https://insight-chile.cl/storage/2019/07/Track-PP-286-Julio-S1-VF.pdf
120,11-07-2019,10-07-2019,11-07-2019,Sebastián Piñera,Cadem,Plaza Pública,30.0,58.0,12.0,710,,,,,online,287,0,https://insight-chile.cl/storage/2019/07/Track-PP-287-Julio-S2-VF.pdf
121,14-07-2019,,14-07-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,14.7,47.7,37.6,,,,,,online,,1,
122,18-07-2019,17-07-2019,18-07-2019,Sebastián Piñera,Cadem,Plaza Pública,29.0,58.0,13.0,701,,,,,online,288,0,https://insight-chile.cl/storage/2019/07/Plaza-P%C3%BAblica-N%C2%B0-288.pdf
123,25-07-2019,24-07-2019,25-07-2019,Sebastián Piñera,Cadem,Plaza Pública,34.0,55.0,11.0,704,,,,,online,289,0,http://web.archive.org/web/20191203151139/https://www.cadem.cl/wp-content/uploads/2019/07/Track-PP-289-Julio-S4-VF.pdf
124,25-07-2019,03-07-2019,25-07-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,14.7,47.7,4.6,1017,,,,,online,Julio 2019,0,https://www.activasite.com/wp-content/uploads/2020/01/Pulso-Ciudadano-Julio.pdf
125,29-07-2019,22-07-2019,29-07-2019,Sebastián Piñera,Criteria,Agenda Criteria,30,64,6,795,,,,,online,Julio 2019,0,https://web.archive.org/web/20211105163807/https://www.criteria.cl/wp-content/uploads/2019/07/ACC-Julio-2019.pdf
126,01-08-2019,01-08-2019,01-08-2019,Sebastián Piñera,Cadem,Plaza Pública,34.0,53.0,13.0,708,,,,,online,290,0,https://insight-chile.cl/storage/2019/08/Track-PP-290-Agosto-S1-VF.pdf
127,08-08-2019,07-08-2019,08-08-2019,Sebastián Piñera,Cadem,Plaza Pública,33.0,53.0,14.0,707,,,,,online,291,0,https://insight-chile.cl/storage/2019/08/Track-PP-291-Agosto-S2-VF.pdf
128,14-08-2019,13-08-2019,14-08-2019,Sebastián Piñera,Cadem,Plaza Pública,34.0,54.0,12.0,704,,,,,online,292,0,https://insight-chile.cl/storage/2019/08/Track-PP-292-Agosto-S3-VF.pdf
129,19-08-2019,,19-08-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,23.9,63.7,12.4,,,,,,online,,1,
130,22-08-2019,21-08-2019,22-08-2019,Sebastián Piñera,Cadem,Plaza Pública,29.0,57.0,14.0,705,,,,,online,293,0,https://insight-chile.cl/storage/2019/08/Track-PP-293-Agosto-S4-VF.pdf
131,29-08-2019,28-08-2019,29-08-2019,Sebastián Piñera,Cadem,Plaza Pública,32.0,56.0,12.0,702,,,,,online,294,0,https://insight-chile.cl/storage/2019/09/Track-PP-294-Agosto-S5-VF-2.pdf
132,29-08-2019,09-08-2019,29-08-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,23.9,63.7,12.4,1030,,,,,online,Agosto 2019,0,https://www.activasite.com/wp-content/uploads/2020/01/Pulso-Ciudadano-Agosto.pdf
133,30-08-2019,23-08-2019,30-08-2019,Sebastián Piñera,Criteria,Agenda Criteria,34,65,1,907,,,,,online,Agosto 2019,0,https://web.archive.org/web/20211122011708/https://www.criteria.cl/wp-content/uploads/2019/09/ACC-Agosto-2019.pdf
134,05-09-2019,04-09-2019,05-09-2019,Sebastián Piñera,Cadem,Plaza Pública,30.0,55.0,15.0,707,,,,,online,295,0,https://insight-chile.cl/storage/2019/09/Track-PP-295-Septiembre-S1-VF-1.pdf
135,12-09-2019,11-09-2019,12-09-2019,Sebastián Piñera,Cadem,Plaza Pública,30.0,54.0,16.0,703,,,,,online,296,0,https://insight-chile.cl/storage/2019/09/Track-PP-296-Septiembre-S2-VF-1.pdf
136,16-09-2019,16-09-2019,16-09-2019,Sebastián Piñera,Cadem,Plaza Pública,33.0,53.0,14.0,705,,,,,online,297,0,https://insight-chile.cl/storage/2019/09/Track-PP-297-Septiembre-S3-VF-1.pdf
137,18-09-2019,,18-09-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,24.0,66.1,9.9,,,,,,online,,1,
138,23-09-2019,,23-09-2019,Sebastián Piñera,Criteria,Agenda Criteria,33.0,55.0,12.0,,,,,,online,Citado en CNN Chile (23-09-2019),0,https://www.cnnchile.com/pais/criteria-desaprobacion-pinera-acusacion-cubillos_20191003/
139,25-09-2019,11-09-2019,25-09-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,24.0,66.1,9.8,1061,,,,,online,Septiembre 2019,0,https://www.activasite.com/wp-content/uploads/2020/01/Pulso-Ciudadano-Septiembre.pdf
140,26-09-2019,25-09-2019,26-09-2019,Sebastián Piñera,Cadem,Plaza Pública,33.0,53.0,14.0,707,,,,,online,298,0,https://insight-chile.cl/storage/2019/09/Track-PP-298-Septiembre-S4-VFOK.pdf
141,30-09-2019,17-09-2019,30-09-2019,Sebastián Piñera,Criteria,Agenda Criteria,33,55,12,827,,,,,online,Septiembre 2019,0,https://web.archive.org/web/20211105163824/https://www.criteria.cl/wp-content/uploads/2019/10/ACC-Septiembre-2019.pdf
142,03-10-2019,02-10-2019,03-10-2019,Sebastián Piñera,Cadem,Plaza Pública,34.0,53.0,13.0,707,,,,,online,299,0,https://insight-chile.cl/storage/2019/10/Track-PP-299-Octubre-S1-VF.pdf
143,10-10-2019,09-10-2019,10-10-2019,Sebastián Piñera,Cadem,Plaza Pública,31.0,55.0,14.0,706,,,,,online,300,0,https://insight-chile.cl/storage/2019/10/Track-PP-300-Octubre-S2-VF_ok-1.pdf
144,17-10-2019,16-10-2019,17-10-2019,Sebastián Piñera,Cadem,Plaza Pública,29.0,58.0,13.0,706,,,,,online,301,0,https://insight-chile.cl/storage/2019/10/Track-PP-301-Octubre-S3-VF.pdf
145,20-10-2019,,20-10-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,17.3,74.1,8.6,,,,,,online,Citado en El Mostrador (20-10-2019),0,https://www.elmostrador.cl/noticias/pais/2019/12/02/la-pesadilla-de-pinera-cifras-negras-en-aprobacion-alcanzan-nuevos-minimos-historicos/
146,22-10-2019,22-10-2019,22-10-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,13.9,78.8,7.3,2090,,,,,online,Citado en activasite.com (22-10-2019),0,https://www.activasite.com/wp-content/uploads/2019/10/Pulso-Ciudadano-Crisis-en-Chile.pdf
147,24-10-2019,23-10-2019,24-10-2019,Sebastián Piñera,Cadem,Plaza Pública,14,78,2,1000,,,,,online,302,0,https://insight-chile.cl/storage/2019/10/Track-PP-302-Octubre-S4-VF.pdf
148,27-10-2019,25-10-2019,27-10-2019,Sebastián Piñera,Criteria,Agenda Criteria,16.0,78.0,6.0,1005,,,,,online,Octubre 2019,0,https://web.archive.org/web/20211018164506/https://www.criteria.cl/wp-content/uploads/2019/11/ACC-Octubre-2019.pdf
149,29-10-2019,29-10-2019,29-10-2019,Sebastián Piñera,Cadem,Plaza Pública,13.0,79.0,8.0,708,,,,,online,303,0,https://insight-chile.cl/storage/2019/11/Track-PP-303-Octubre-S5-VF.pdf
150,30-10-2019,10-10-2019,30-10-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,17.3,74.1,8.6,1304,,,,,online,Octubre 2019,0,https://www.activasite.com/wp-content/uploads/2020/01/Pulso-Ciudadano-Octubre.pdf
151,07-11-2019,06-11-2019,07-11-2019,Sebastián Piñera,Cadem,Plaza Pública,15.0,79.0,6.0,703,,,,,online,304,0,https://insight-chile.cl/storage/2019/11/Track-PP-304-Noviembre-S1-VF2ok.pdf
152,15-11-2019,15-11-2019,15-11-2019,Sebastián Piñera,Cadem,Plaza Pública,17.0,77.0,6.0,704,,,,,online,305,0,https://insight-chile.cl/storage/2019/11/Track-PP-305-Noviembre-S2-VF-comprimido.pdf
153,16-11-2019,15-11-2019,16-11-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,9.6,85.0,5.4,2000,,,,,online,Citado en activasite.com (16-11-2019),0,https://www.activasite.com/wp-content/uploads/2019/11/Pulso-Ciudadano-Proceso-Constituyente-.pdf
154,21-11-2019,21-11-2019,21-11-2019,Sebastián Piñera,Cadem,Plaza Pública,12.0,81.0,7.0,706,,,,,online,306,0,https://insight-chile.cl/storage/2019/11/Track-PP-306-Noviembre-S3-okokokokokVFC.pdf
155,24-11-2019,22-11-2019,24-11-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,8.8,83.8,7.4,1159,,,,,online,Citado en activasite.com (24-11-2019),0,https://www.activasite.com/wp-content/uploads/2020/01/524-de-los-chilenos-creen-que-las-pensiones-son-el-principal-problema-del-pai%CC%81s.pdf
156,26-11-2019,19-11-2019,26-11-2019,Sebastián Piñera,Criteria,Agenda Criteria,12,84,4,1014,,,,,online,Noviembre 2019,0,https://web.archive.org/web/20220918153718/https://www.criteria.cl/wp-content/uploads/2019/11/ACC-Noviembre-2019.pdf
157,28-11-2019,28-11-2019,28-11-2019,Sebastián Piñera,CEP,Encuesta CEP,6.0,82.0,12.0,1496,,,,,presencial,Citado en CEP (28-11-2019),0,https://web.archive.org/web/20210106143413/https://www.cepchile.cl/cep/encuestas-cep/encuestas-2009-2018/estudio-nacional-de-opinion-publica-n-84-diciembre-2019
158,28-11-2019,28-11-2019,28-11-2019,Sebastián Piñera,Cadem,Plaza Pública,10.0,82.0,8.0,708,,,,,online,307,0,https://insight-chile.cl/storage/2019/12/Track-PP-307-Noviembre-S4-VF-_compressedok.pdf
159,05-12-2019,05-12-2019,05-12-2019,Sebastián Piñera,Cadem,Plaza Pública,13.0,77.0,10.0,713,,,,,online,308,0,https://insight-chile.cl/storage/2019/12/Track-PP-308-Diciembre-S1-VF.pdf
160,09-12-2019,08-12-2019,09-12-2019,Sebastián Piñera,TuInfluyes.com,DataInfluye,10.2,67.3,22.5,801,,,,,online,Citado en tuinfluyes.com (09-12-2019),0,https://web.archive.org/web/20211202141704/https://tuinfluyes.com/assets/estudios/estudio_cuantitativo_estallido_social_proceso_constituyente_y_actores_politicos_en_chile_dic_2019.pdf
161,12-12-2019,11-12-2019,12-12-2019,Sebastián Piñera,Cadem,Plaza Pública,13.0,79.0,8.0,705,,,,,online,309,0,https://insight-chile.cl/storage/2019/12/Track-PP-309-Diciembre-S2-VF_Baja.pdf
162,19-12-2019,18-12-2019,19-12-2019,Sebastián Piñera,Cadem,Plaza Pública,11.0,81.0,8.0,702,,,,,online,310,0,https://insight-chile.cl/storage/2020/01/Track-PP-310-Diciembre-S3-VFBaja.pdf
163,24-12-2019,,24-12-2019,Sebastián Piñera,Criteria,Agenda Criteria,16.0,77.0,7.0,,,,,,online,Diciembre 2019,0,https://www.criteria.cl/site/wp-content/uploads/2025/09/ACC-Diciembre-2019-Vj5Ka.pdf
164,26-12-2019,26-12-2019,26-12-2019,Sebastián Piñera,Cadem,Plaza Pública,11.0,80.0,9.0,711,,,,,online,311,0,https://insight-chile.cl/storage/2019/12/Track-PP-311-Diciembre-S4-VFok_compressed-1_compressed-min-1.pdf
165,26-12-2019,17-12-2019,26-12-2019,Sebastián Piñera,Activa Research,Pulso Ciudadano,10.1,81.2,8.7,1030,,,,,online,Diciembre 2019,0,https://www.activasite.com/wp-content/uploads/2020/01/PULSO-CIUDADANO-DICIEMBRE-2019.pdf
166,30-12-2019,18-12-2019,30-12-2019,Sebastián Piñera,Criteria,Agenda Criteria,16,77,7,951,,,,,online,Diciembre 2019,0,https://www.criteria.cl/descargas/ACC-Diciembre-2019-Vj5Ka.pdf
167,02-01-2020,02-01-2020,02-01-2020,Sebastián Piñera,Cadem,Plaza Pública,13.0,80.0,7.0,709,,,,,online,312,0,https://insight-chile.cl/storage/2020/01/Track-PP-312-Enero-S1-VF_Baja-1.pdf
168,09-01-2020,08-01-2020,09-01-2020,Sebastián Piñera,Cadem,Plaza Pública,10.0,82.0,8.0,707,,,,,online,313,0,http://web.archive.org/web/20210309010430/https://www.cadem.cl/wp-content/uploads/2020/01/Track-PP-313-Enero-S2-VF_Baja.pdf
169,13-01-2020,,13-01-2020,Sebastián Piñera,Cadem,Plaza Pública,6.6,84.1,9.3,,,,,,online,313,0,https://insight-chile.cl/storage/2020/01/Track-PP-313-Enero-S2-VF_Baja.pdf
170,16-01-2020,15-01-2020,16-01-2020,Sebastián Piñera,Cadem,Plaza Pública,10.0,82.0,8.0,709,,,,,online,314,0,https://insight-chile.cl/storage/2020/01/Track-PP-314-Enero-S3-VF_Baja.pdf
171,16-01-2020,10-01-2020,16-01-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,6.6,84.1,9.3,950,,,,,online,Enero 2020,0,https://www.activasite.com/wp-content/uploads/2020/01/PULSO-CIUDADANO-ENERO-2020.pdf
172,19-01-2020,18-01-2020,19-01-2020,Sebastián Piñera,TuInfluyes.com,DataInfluye,8.0,75.0,17.0,1033,,,,,online,Enero 2020,0,https://web.archive.org/web/20211202154253/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_ENERO_PLEBISCITO_2020.pdf
173,23-01-2020,22-01-2020,23-01-2020,Sebastián Piñera,Cadem,Plaza Pública,12.0,80.0,8.0,709,,,,,online,315,0,https://insight-chile.cl/storage/2020/01/Track-PP-315-Enero-S4-VF.pdf
174,28-01-2020,21-01-2020,28-01-2020,Sebastián Piñera,Criteria,Agenda Criteria,11,84,5,806,,,,,online,Enero 2020,0,https://www.criteria.cl/descargas/ACC-Enero-2020-4u3p8.pdf
175,30-01-2020,29-01-2020,30-01-2020,Sebastián Piñera,Cadem,Plaza Pública,11.0,82.0,7.0,708,,,,,online,316,0,https://insight-chile.cl/storage/2020/02/Track-PP-316-Enero-S5-VF_Baja.pdf
176,30-01-2020,24-01-2020,30-01-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,11.6,80.7,7.7,975,,,,,online,Enero 2020 Q2,0,https://www.activasite.com/wp-content/uploads/2020/02/PULSO-CIUDADANO-ENERO-2020-Q2.pdf
177,06-02-2020,05-02-2020,06-02-2020,Sebastián Piñera,Cadem,Plaza Pública,9.0,84.0,7.0,709,,,,,online,317,0,https://insight-chile.cl/storage/2020/02/Track-PP-317-Febrero-S1-VF_Baja-1.pdf
178,09-02-2020,,09-02-2020,Sebastián Piñera,Cadem,Plaza Pública,7.0,83.0,10.0,,,,,,online,317,0,https://insight-chile.cl/storage/2020/02/Track-PP-317-Febrero-S1-VF_Baja-1.pdf
179,13-02-2020,12-02-2020,13-02-2020,Sebastián Piñera,Cadem,Plaza Pública,13.0,78.0,9.0,705,,,,,online,318,0,https://insight-chile.cl/storage/2020/02/Track-PP-318-Febrero-S2-VF_Baja.pdf
180,13-02-2020,06-02-2020,13-02-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,7.0,83.0,10.0,1045,,,,,online,Febrero 2020 Q1,0,https://www.activasite.com/wp-content/uploads/2020/02/PULSO-CIUDADANO-FEBRERO-2020_Q1.pdf
181,16-02-2020,15-02-2020,16-02-2020,Sebastián Piñera,TuInfluyes.com,DataInfluye,8.0,73.0,19.0,1445,,,,,online,Febrero 2020,0,https://web.archive.org/web/20211202124027/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_FEBRERO_2020.pdf
182,20-02-2020,19-02-2020,20-02-2020,Sebastián Piñera,Cadem,Plaza Pública,12.0,83.0,5.0,705,,,,,online,319,0,https://insight-chile.cl/storage/2020/02/Track-PP-319-Febrero-S3-VF_Baja.pdf
183,27-02-2020,26-02-2020,27-02-2020,Sebastián Piñera,Cadem,Plaza Pública,12.0,81.0,7.0,702,,,,,online,320,0,https://insight-chile.cl/storage/2020/03/Track-PP-320-Febrero-S4-VF_Baja.pdf
184,28-02-2020,20-02-2020,28-02-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,6.7,81.4,11.9,1043,,,,,online,Febrero 2020 Q2,0,https://www.activasite.com/wp-content/uploads/2020/03/Pulso-Ciudadano-Febrero-Q2.pdf
185,29-02-2020,19-02-2020,29-02-2020,Sebastián Piñera,Criteria,Agenda Criteria,14,80,6,796,,,,,online,Febrero 2020,0,https://www.criteria.cl/descargas/ACC-Febrero-2020-5eG8y.pdf
186,04-03-2020,,04-03-2020,Sebastián Piñera,Criteria,Agenda Criteria,23.0,70.0,7.0,,,,,,online,Marzo 2020,0,https://www.criteria.cl/site/wp-content/uploads/2025/09/ACC-Marzo-2020-4efp9.pdf
187,05-03-2020,04-03-2020,05-03-2020,Sebastián Piñera,Cadem,Plaza Pública,11.0,81.0,8.0,707,,,,,online,321,0,https://insight-chile.cl/storage/2020/03/Track-PP-321-Marzo-S1-VF_Baja.pdf
188,12-03-2020,11-03-2020,12-03-2020,Sebastián Piñera,Cadem,Plaza Pública,12.0,81.0,7.0,702,,,,,online,322,0,https://insight-chile.cl/storage/2020/03/Track-PP-322-Marzo-S2-VF.pdf
189,12-03-2020,05-03-2020,12-03-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,9.0,77.8,13.2,1135,,,,,online,Marzo 2020 Q1,0,https://www.activasite.com/wp-content/uploads/2020/03/Pulso-Ciudadano-Marzo-Q1.pdf
190,15-03-2020,14-03-2020,15-03-2020,Sebastián Piñera,TuInfluyes.com,DataInfluye,8.0,76.0,16.0,1273,,,,,online,Marzo 2020,0,https://web.archive.org/web/20211202135415/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_MARZO_2020.pdf
191,19-03-2020,18-03-2020,19-03-2020,Sebastián Piñera,Cadem,Plaza Pública,18.0,71.0,11.0,702,,,,,online,323,0,https://insight-chile.cl/storage/2020/03/Track-PP-323-Marzo-S3-VF_Baja.pdf
192,21-03-2020,,21-03-2020,Sebastián Piñera,Cadem,Plaza Pública,16.0,73.0,11.0,,,,,,online,322,0,https://insight-chile.cl/storage/2020/03/Track-PP-322-Marzo-S2-VF.pdf
193,24-03-2020,23-03-2020,24-03-2020,Sebastián Piñera,Feedback Research,Estudio Feedback,25.0,63.0,12.0,1965,,,,,telefónica,Citado en aimchile.cl (24-03-2020),0,https://aimchile.cl/wp-content/uploads/2020/03/Informe-Crisis-Coronavirus-2020.pdf
194,26-03-2020,25-03-2020,26-03-2020,Sebastián Piñera,Cadem,Plaza Pública,21.0,68.0,11.0,707,,,,,online,324,0,https://insight-chile.cl/storage/2020/03/Track-PP-324-Marzo-S4-VF_Baja.pdf
195,27-03-2020,20-03-2020,27-03-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,11.6,78.6,9.8,1230,,,,,online,Marzo 2020 Q2,0,https://www.activasite.com/wp-content/uploads/2020/04/Pulso-Ciudadano-Segunda-Quincena-Marzo.pdf
196,28-03-2020,26-03-2020,28-03-2020,Sebastián Piñera,Criteria,Agenda Criteria,15.0,80.0,5.0,800,,,,,online,Marzo 2020,0,https://www.criteria.cl/descargas/ACC-Marzo-2020-4efp9.pdf
197,02-04-2020,01-04-2020,02-04-2020,Sebastián Piñera,Cadem,Plaza Pública,19.0,72.0,9.0,707,,,,,online,325,0,https://insight-chile.cl/storage/2020/04/Track-PP-325-Abril-S1-VF_Baja.pdf
198,08-04-2020,08-04-2020,08-04-2020,Sebastián Piñera,Cadem,Plaza Pública,22.0,67.0,11.0,709,,,,,online,326,0,https://insight-chile.cl/storage/2020/04/Track-PP-326-Abril-S2.pdf
199,09-04-2020,03-04-2020,09-04-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,14.3,75.1,10.6,1270,,,,,online,Abril 2020 Q1,0,https://www.activasite.com/wp-content/uploads/2020/04/Pulso-Ciudadano-Primera-Quincena-Abril.pdf
200,15-04-2020,15-04-2020,15-04-2020,Sebastián Piñera,Cadem,Plaza Pública,25.0,65.0,10.0,707,,,,,online,327,0,https://insight-chile.cl/storage/2020/04/Track-PP-327-Abril-S3-VF-_Baja.pdf
201,18-04-2020,17-04-2020,18-04-2020,Sebastián Piñera,TuInfluyes.com,DataInfluye,13.0,69.0,18.0,1282,,,,,online,Abril 2020,0,https://web.archive.org/web/20211202122917/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_ABRIL_2020.pdf
202,22-04-2020,22-04-2020,22-04-2020,Sebastián Piñera,Cadem,Plaza Pública,24.0,65.0,11.0,709,,,,,online,328,0,https://insight-chile.cl/storage/2020/04/Track-PP-328-Abril-S4-VF_Baja.pdf
203,27-04-2020,27-04-2020,27-04-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,13.2,72.8,14.0,1227,,,,,online,Abril 2020 Q2,0,https://www.activasite.com/wp-content/uploads/2020/04/Pulso-Ciudadano-Segunda-Quincena-Abril.pdf
204,29-04-2020,29-04-2020,29-04-2020,Sebastián Piñera,Cadem,Plaza Pública,25.0,64.0,11.0,712,,,,,online,329,0,https://insight-chile.cl/storage/2020/05/Track-PP-329-Abril-S5-VF_Baja.pdf
205,03-05-2020,30-04-2020,03-05-2020,Sebastián Piñera,Feedback Research,Estudio Feedback,32.0,56.0,12.0,1724,,,,,telefónica,Citado en aimchile.cl (03-05-2020),0,https://www.aimchile.cl/wp-content/uploads/2020/05/Informe-Encuesta-Abril-2020-Crisis-Coronavirus-II.pdf
206,04-05-2020,29-04-2020,04-05-2020,Sebastián Piñera,Criteria,Agenda Criteria,23,70,7,800,,,,,online,Abril 2020,0,https://www.criteria.cl/descargas/ACC-Abril-2020-vN4ty.pdf
207,06-05-2020,06-05-2020,06-05-2020,Sebastián Piñera,Cadem,Plaza Pública,25.0,66.0,9.0,707,,,,,online,330,0,https://insight-chile.cl/storage/2020/05/Track-PP-330-Mayo-S1_Baja.pdf
208,11-05-2020,11-05-2020,11-05-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,18.0,73.8,8.2,1209,,,,,online,Mayo 2020 Q1,0,https://www.activasite.com/wp-content/uploads/2020/05/Pulso-Ciudadano_Primera-Quincena-de-Mayo.pdf
209,13-05-2020,13-05-2020,13-05-2020,Sebastián Piñera,Cadem,Plaza Pública,24.0,66.0,10.0,706,,,,,online,331,0,https://insight-chile.cl/storage/2020/05/Track-PP-331-Mayo-S2-VF_Baja.pdf
210,18-05-2020,17-05-2020,18-05-2020,Sebastián Piñera,TuInfluyes.com,DataInfluye,15.0,65.0,20.0,1804,,,,,online,Mayo 2020,0,https://web.archive.org/web/20211202130623/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_MAYO_2020.pdf
211,21-05-2020,20-05-2020,21-05-2020,Sebastián Piñera,Cadem,Plaza Pública,27.0,63.0,10.0,708,,,,,online,332,0,https://insight-chile.cl/storage/2020/05/Track-PP-332-Mayo-S3-VF_Baja.pdf
212,27-05-2020,27-05-2020,27-05-2020,Sebastián Piñera,Cadem,Plaza Pública,29.0,60.0,11.0,707,,,,,online,333,0,https://insight-chile.cl/storage/2020/05/Track-PP-333-Mayo-S4-VF_Baja.pdf
213,29-05-2020,28-05-2020,29-05-2020,Sebastián Piñera,Activa Research,Pulso Ciudadano,12.7,73.6,13.7,1215,,,,,online,Mayo 2020 Q2,0,https://www.activasite.com/wp-content/uploads/2020/05/Pulso-Ciudadano-Segunda-Quincena-de-Mayo.pdf
214,29-05-2020,26-05-2020,29-05-2020,Sebastián Piñera,Criteria,Agenda Criteria,24.0,68.0,8.0,800,,,,,online,Mayo 2020,0,https://www.criteria.cl/descargas/ACC-Mayo-2020-3phtk.pdf
215,04-06-2020,03-06-2020,04-06-2020,Sebastián Piñera,Cadem,Plaza Pública,27.0,64.0,9.0,702,,,,,online,334,0,https://insight-chile.cl/storage/2020/06/Track-PP-334-Junio-S1-VF_Baja.pdf
216,11-06-2020,10-06-2020,11-06-2020,Sebastián Piñera,Cadem,Plaza Pública,24.0,65.0,11.0,705,,,,,online,335,0,https://insight-chile.cl/storage/2020/06/Track-PP-335-Junio-S2.pdf
